No,Page URL,Catagory Tree,Brand Name,Product Name,Description,Listed Price,Discounted Price,Off,Save,Offer,SKU,Manufacturer Number
29,https://www.jarir.com/sa-en/hyperx-hxhscardee-pulsefire-rgb-mouse-accessories-576778.html,Sony PS5 Accessories>HyperX Cloud Alpha Gaming Headset,HyperX,HyperX Cloud Alpha Gaming Headset,Wired| 3.5 mm Connector| Unidirectional/Detachable Microphone| Black/Red,499,369,26%,130,,576778,4P5L1AXARL
30,https://www.jarir.com/sa-en/hyperx-cloud-iii-headsets-622183.html,PC Gaming Headset & Speakers>HyperX Cloud III Gaming Headset,HyperX,HyperX Cloud III Gaming Headset,Noise Cancelling Microphone| Wireless| USB (Charging)| Detachable Microphone| Black/Red,549,429,21%,120,,622183,77Z46AA
31,https://www.jarir.com/sa-en/turtle-beach-ear-force-recon-50p-headsets-449448.html,Sony PS5 Accessories>Turtle Beach Ear Force Recon 50P Gaming Headset,Turtle Beach,Turtle Beach Ear Force Recon 50P Gaming Headset,Wired| 3.5 mm Connector| Unidirectional/Detachable Microphone| Black,159,139,12%,20,,449448,TBS330305
32,https://www.jarir.com/sa-en/hyperx-stinger-core-2-headsets-594133.html,PC Gaming Headset & Speakers>HyperX Cloud Stinger 2 Core Gaming Headset,HyperX,HyperX Cloud Stinger 2 Core Gaming Headset,Wired| 3.5 mm Connector| Rotating Microphone| Black,189,129,31%,60,,594133,683L9AA
33,https://www.jarir.com/sa-en/logitech-g-pro-x-mouse-586256.html,Mouse & Accessories>Logitech G Pro X Superlight Gaming Mouse,Logitech,Logitech G Pro X Superlight Gaming Mouse,Wireless (2.4 GHz RF)| Optical| HERO 100-25600 dpi| Magenta Pink,599,339,43%,260,,586256,910005957
34,https://www.jarir.com/sa-en/glorious-mouse-543031.html,Mouse & Accessories>Glorious Model D Gaming Mouse,Glorious,Glorious Model D Gaming Mouse,Optical Pixart PMW 3360 12000 dpi| Wired| Glossy White,299,129,56%,170,,543031,352228
35,https://www.jarir.com/sa-en/glorious-mouse-543029.html,Mouse & Accessories>Glorious Model D Gaming Mouse,Glorious,Glorious Model D Gaming Mouse,Optical Pixart PMW 3360 12000 dpi| Wired| Glossy Black,299,129,56%,170,,543029,352211
36,https://www.jarir.com/sa-en/logitech-pro-x-mouse-624038.html,Mouse & Accessories>Logitech G Pro X Superlight 2 Gaming Mouse,Logitech,Logitech G Pro X Superlight 2 Gaming Mouse,Wireless (2.4 GHz RF)| Optical| HERO 100-32000 dpi| Black,749,599,20%,150,,624038,910006631
37,https://www.jarir.com/sa-en/logitech-g-pro-x-mouse-624039.html,Mouse & Accessories>Logitech G Pro X Superlight 2 Gaming Mouse,Logitech,Logitech G Pro X Superlight 2 Gaming Mouse,Wireless (2.4 GHz RF)| Optical| HERO 100-32000 dpi| White,749,599,20%,150,,624039,910006639
38,https://www.jarir.com/sa-en/logitech-g-mouse-522031.html,Mouse & Accessories>Logitech G Pro Gaming Mouse,Logitech,Logitech G Pro Gaming Mouse,Optical HERO 100-16000 dpi| Wireless (2.4 GHz RF)| Black,439,319,27%,120,,522031,910005273
